2,2024-03-29 00:00:00,nM,0.0
2,2024-03-29 00:00:00,nC,0.0
2,2024-03-29 00:00:00,nn,0.0
2,2024-03-29 00:00:00,dW,1.0
2,2024-03-29 00:00:00,eW,0.0
2,2024-03-29 00:00:00,do,0.0
2,2024-03-29 00:00:00,ho,0.0
2,2024-03-29 00:00:00,Ex,0.0
2,2024-03-29 00:00:00,emp,0.0
2,2024-03-30 00:00:00,dA,0.0
2,2024-03-30 00:00:00,dM,0.0
2,2024-03-30 00:00:00,dC,0.0
2,2024-03-30 00:00:00,dF,0.0
2,2024-03-30 00:00:00,nA,0.0
2,2024-03-30 00:00:00,nM,0.0
2,2024-03-30 00:00:00,nC,0.0
2,2024-03-30 00:00:00,nn,0.0
2,2024-03-30 00:00:00,dW,1.0
2,2024-03-30 00:00:00,eW,0.0
2,2024-03-30 00:00:00,do,0.0
2,2024-03-30 00:00:00,ho,0.0
2,2024-03-30 00:00:00,Ex,0.0
2,2024-03-30 00:00:00,emp,0.0
2,2024-03-31 00:00:00,dA,0.0
2,2024-03-31 00:00:00,dM,0.0
2,2024-03-31 00:00:00,dC,0.0
2,2024-03-31 00:00:00,dF,0.0
2,2024-03-31 00:00:00,nA,0.0
2,2024-03-31 00:00:00,nM,0.0
2,2024-03-31 00:00:00,nC,0.0
2,2024-03-31 00:00:00,nn,0.0
2,2024-03-31 00:00:00,dW,0.0
2,2024-03-31 00:00:00,eW,0.0
2,2024-03-31 00:00:00,do,1.0
2,2024-03-31 00:00:00,ho,0.0
2,2024-03-31 00:00:00,Ex,0.0
2,2024-03-31 00:00:00,emp,0.0
2,2024-04-01 00:00:00,dA,0.0
2,2024-04-01 00:00:00,dM,0.0
2,2024-04-01 00:00:00,dC,0.0
2,2024-04-01 00:00:00,dF,0.0
2,2024-04-01 00:00:00,nA,0.0
2,2024-04-01 00:00:00,nM,0.0
2,2024-04-01 00:00:00,nC,0.0
2,2024-04-01 00:00:00,nn,0.0
2,2024-04-01 00:00:00,dW,0.0
2,2024-04-01 00:00:00,eW,0.0
2,2024-04-01 00:00:00,do,0.0
2,2024-04-01 00:00:00,ho,0.0
2,2024-04-01 00:00:00,Ex,0.0
2,2024-04-01 00:00:00,emp,1.0
4,2024-02-18 00:00:00,dA,None
4,2024-02-18 00:00:00,dM,None
4,2024-02-18 00:00:00,dC,None
4,2024-02-18 00:00:00,dF,None
4,2024-02-18 00:00:00,nA,None
4,2024-02-18 00:00:00,nM,None
4,2024-02-18 00:00:00,nC,None
4,2024-02-18 00:00:00,nn,None
4,2024-02-18 00:00:00,dW,1.0
4,2024-02-18 00:00:00,eW,None
4,2024-02-18 00:00:00,do,None
4,2024-02-18 00:00:00,ho,None
4,2024-02-18 00:00:00,Ex,None
4,2024-02-18 00:00:00,emp,None
4,2024-02-19 00:00:00,dA,None
4,2024-02-19 00:00:00,dM,None
4,2024-02-19 00:00:00,dC,None
4,2024-02-19 00:00:00,dF,None
4,2024-02-19 00:00:00,nA,None
4,2024-02-19 00:00:00,nM,None
4,2024-02-19 00:00:00,nC,None
4,2024-02-19 00:00:00,nn,None
4,2024-02-19 00:00:00,dW,None
4,2024-02-19 00:00:00,eW,None
4,2024-02-19 00:00:00,do,None
4,2024-02-19 00:00:00,ho,None
4,2024-02-19 00:00:00,Ex,None
4,2024-02-19 00:00:00,emp,None
4,2024-02-20 00:00:00,dA,None
4,2024-02-20 00:00:00,dM,None
4,2024-02-20 00:00:00,dC,None
4,2024-02-20 00:00:00,dF,None
4,2024-02-20 00:00:00,nA,None
4,2024-02-20 00:00:00,nM,None
4,2024-02-20 00:00:00,nC,None
4,2024-02-20 00:00:00,nn,None
4,2024-02-20 00:00:00,dW,None
4,2024-02-20 00:00:00,eW,None
